0.001	-0.9820557	-0.006408691	 0.000269831932820165 
0.002017	-0.9820557	-0.002441406	 0.000269831932820165 
0.003034	-0.9838867	-0.002746582	-0.00053916143722214 
0.004051	-0.9817505	-0.002441406	 0.000404810793861078 
0.005068	-0.982666	-0.002441406	 0 
0.006085	-0.9820557	-0.002441406	 0.000269831932820165 
0.007102	-0.982666	-0.002441406	 0 
0.008119	-0.9823608	-0.002746582	 0.000134895010217362 
0.009136	-0.9817505	-0.00213623	 0.000404810793861078 
0.010153	-0.9814453	-0.002441406	 0.000539831619417263 
0.01117	-0.9820557	-0.00213623	 0.000269831932820165 
0.012187	-0.9820557	-0.002441406	 0.000269831932820165 
0.013204	-0.9829712	-0.002441406	-0.000134853123860465 
0.014221	-0.9820557	-0.002441406	 0.000269831932820165 
0.015238	-0.9838867	-0.002746582	-0.00053916143722214 
0.016255	-0.9823608	-0.002441406	 0.000134895010217362 
0.017272	-0.9829712	-0.002441406	-0.000134853123860465 
0.018289	-0.982666	-0.002441406	 0 
0.019306	-0.9820557	-0.002441406	 0.000269831932820165 
0.020323	-0.9823608	-0.002441406	 0.000134895010217362 
0.02134	-0.9829712	-0.002441406	-0.000134853123860465 
0.022357	-0.982666	-0.002746582	 0 
0.023374	-0.9823608	-0.002441406	 0.000134895010217362 
0.024391	-0.9820557	-0.002441406	 0.000269831932820165 
0.025408	-0.9814453	-0.002441406	 0.000539831619417263 
0.026425	-0.9823608	-0.002746582	 0.000134895010217362 
0.027442	-0.9823608	-0.00213623	 0.000134895010217362 
0.028459	-0.982666	-0.002746582	 0 
0.029476	-0.9829712	-0.002441406	-0.000134853123860465 
0.030493	-0.9835815	-0.002441406	-0.000404433816503624 
0.03151	-0.982666	-0.002441406	 0 
0.032527	-0.9823608	-0.002441406	 0.000134895010217362 
0.033544	-0.9829712	-0.002441406	-0.000134853123860465 
0.034561	-0.9835815	-0.002441406	-0.000404433816503624 
0.035578	-0.9829712	-0.00213623	-0.000134853123860465 
0.036595	-0.9820557	-0.00213623	 0.000269831932820165 
0.037612	-0.9838867	-0.002441406	-0.00053916143722214 
0.038629	-0.9820557	-0.002441406	 0.000269831932820165 
0.039646	-0.9817505	-0.002441406	 0.000404810793861078 
0.040663	-0.9820557	-0.00213623	 0.000269831932820165 
0.04168	-0.9820557	-0.002441406	 0.000269831932820165 
0.042697	-0.9817505	-0.00213623	 0.000404810793861078 
0.043714	-0.982666	-0.002441406	 0 
0.044731	-0.9823608	-0.002441406	 0.000134895010217362 
0.045748	-0.9823608	-0.002441406	 0.000134895010217362 
0.046765	-0.982666	-0.002441406	 0 
0.047782	-0.9829712	-0.00213623	-0.000134853123860465 
0.048799	-0.9823608	-0.002441406	 0.000134895010217362 
0.049816	-0.9820557	-0.002441406	 0.000269831932820165 
0.050833	-0.9841919	-0.002441406	-0.000673847275455658 
0.05185	-0.9841919	-0.002746582	-0.000673847275455658 
0.052867	-0.982666	-0.002746582	 0 
0.053884	-0.9835815	-0.00213623	-0.000404433816503624 
0.054901	-0.9829712	-0.002441406	-0.000134853123860465 
0.055918	-0.9823608	-0.002441406	 0.000134895010217362 
0.056935	-0.9835815	-0.002441406	-0.000404433816503624 
0.057952	-0.982666	-0.002441406	 0 
0.058969	-0.9841919	-0.002746582	-0.000673847275455658 
0.059986	-0.982666	-0.002441406	 0 
0.061003	-0.982666	-0.002441406	 0 
0.06202	-0.9820557	-0.002746582	 0.000269831932820165 
0.063037	-0.9823608	-0.002441406	 0.000134895010217362 
0.064054	-0.9814453	-0.00213623	 0.000539831619417263 
0.065071	-0.9835815	-0.00213623	-0.000404433816503624 
0.066088	-0.9835815	-0.002441406	-0.000404433816503624 
0.067105	-0.9838867	-0.002441406	-0.00053916143722214 
0.068122	-0.9820557	-0.002441406	 0.000269831932820165 
0.069139	-0.9835815	-0.002441406	-0.000404433816503624 
0.070156	-0.9835815	-0.002441406	-0.000404433816503624 
0.071173	-0.9829712	-0.002441406	-0.000134853123860465 
0.07219	-0.9823608	-0.002441406	 0.000134895010217362 
0.073207	-0.9835815	-0.002441406	-0.000404433816503624 
0.074224	-0.9820557	-0.002746582	 0.000269831932820165 
0.075241	-0.982666	-0.002441406	 0 
0.076258	-0.9838867	-0.002441406	-0.00053916143722214 
0.077275	-0.9829712	-0.002441406	-0.000134853123860465 
0.078292	-0.9829712	-0.002441406	-0.000134853123860465 
0.079309	-0.9820557	-0.002441406	 0.000269831932820165 
