0.001	0.02334595	0.02334595	 0 	0.002217	0.03677368	0.03677368	-1.17953984239752 	0.003434	0.04348755	0.04348755	-0.190968775909022 
0.004451	0.02304077	0.02304077	 0 	0.005668	0.03555298	0.03555298	-1.16487872084867 	0.006885	0.04318237	0.04318237	-0.187910351424802 
0.007902	0.02304077	0.02304077	 0 	0.009119	0.03479004	0.03479004	-1.15545764682311 	0.010336	0.04379272	0.04379272	-0.194005812634504 
0.011353	0.02471924	0.02471924	 0 	0.01257	0.0378418	0.0378418	-1.19197448064887 	0.013787	0.04379272	0.04379272	-0.194005812634504 
0.014804	0.02441406	0.02441406	 0 	0.016021	0.03616333	0.03616333	-1.17227114583276 	0.017238	0.04348755	0.04348755	-0.190968775909022 
0.018255	0.02471924	0.02471924	 0 	0.019472	0.03479004	0.03479004	-1.15545764682311 	0.020689	0.04211426	0.04211426	-0.17703299796573 
0.021706	0.02426147	0.02426147	 0 	0.022923	0.03585815	0.03585815	-1.16859066209439 	0.02414	0.04241943	0.04241943	-0.180168711818588 
0.025157	0.02349854	0.02349854	 0 	0.026374	0.03372192	0.03372192	-1.14191507350776 	0.027591	0.04394531	0.04394531	-0.195516403659743 
0.028608	0.02288818	0.02288818	 0 	0.029825	0.03646851	0.03646851	-1.17592070077079 	0.031042	0.04364014	0.04364014	-0.192489949029555 
0.032059	0.02365112	0.02365112	 0 	0.033276	0.03463745	0.03463745	-1.15354865701577 	0.034493	0.04394531	0.04394531	-0.195516403659743 
0.03551	0.02349854	0.02349854	 0 	0.036727	0.03463745	0.03463745	-1.15354865701577 	0.037944	0.04119873	0.04119873	-0.167487680059499 
0.038961	0.02243042	0.02243042	 0 	0.040178	0.03585815	0.03585815	-1.16859066209439 	0.041395	0.04119873	0.04119873	-0.167487680059499 
0.042412	0.02426147	0.02426147	 0 	0.043629	0.03540039	0.03540039	-1.16301078471355 	0.044846	0.04348755	0.04348755	-0.190968775909022 
0.045863	0.02532959	0.02532959	 0 	0.04708	0.03494263	0.03494263	-1.15735828216254 	0.048297	0.04318237	0.04318237	-0.187910351424802 
0.049314	0.02258301	0.02258301	 0 	0.050531	0.03601074	0.03601074	-1.17043480279276 	0.051748	0.04394531	0.04394531	-0.195516403659743 
0.052765	0.02334595	0.02334595	 0 	0.053982	0.03601074	0.03601074	-1.17043480279276 	0.055199	0.04241943	0.04241943	-0.180168711818588 
0.056216	0.02578735	0.02578735	 0 	0.057433	0.03570557	0.03570557	-1.16673865723279 	0.05865	0.04196167	0.04196167	-0.175456609730775 
0.059667	0.02380371	0.02380371	 0 	0.060884	0.03463745	0.03463745	-1.15354865701577 	0.062101	0.04318237	0.04318237	-0.187910351424802 
0.063118	0.0227356	0.0227356	 0 	0.064335	0.03601074	0.03601074	-1.17043480279276 	0.065552	0.04150391	0.04150391	-0.170692819934711 
0.066569	0.0227356	0.0227356	 0 	0.067786	0.03494263	0.03494263	-1.15735828216254 	0.069003	0.04348755	0.04348755	-0.190968775909022 
0.07002	0.02075195	0.02075195	 0 	0.071237	0.03646851	0.03646851	-1.17592070077079 	0.072454	0.04196167	0.04196167	-0.175456609730775 
0.073471	0.02365112	0.02365112	 0 	0.074688	0.03356934	0.03356934	-1.13994548064486 	0.075905	0.04150391	0.04150391	-0.170692819934711 
0.076922	0.02365112	0.02365112	 0 	0.078139	0.03692627	0.03692627	-1.18133816580308 	0.079356	0.04348755	0.04348755	-0.190968775909022 
0.080373	0.02365112	0.02365112	 0 	0.08159	0.03662109	0.03662109	-1.17773404153426 	0.082807	0.04272461	0.04272461	-0.183281947242731 
0.083824	0.02456665	0.02456665	 0 	0.085041	0.03509521	0.03509521	-1.15925063584024 	0.086258	0.04394531	0.04394531	-0.195516403659743 
0.087275	0.02349854	0.02349854	 0 	0.088492	0.03356934	0.03356934	-1.13994548064486 	0.089709	0.04104614	0.04104614	-0.16587619590292 
0.090726	0.02304077	0.02304077	 0 	0.091943	0.03509521	0.03509521	-1.15925063584024 	0.09316	0.04394531	0.04394531	-0.195516403659743 
0.094177	0.02166748	0.02166748	 0 	0.095394	0.03448486	0.03448486	-1.15163123897005 	0.096611	0.04180908	0.04180908	-0.1738744787209 
0.097628	0.02365112	0.02365112	 0 	0.098845	0.03494263	0.03494263	-1.15735828216254 	0.100062	0.04241943	0.04241943	-0.180168711818588 
0.101079	0.0227356	0.0227356	 0 	0.102296	0.03585815	0.03585815	-1.16859066209439 	0.103513	0.04211426	0.04211426	-0.17703299796573 
0.10453	0.02288818	0.02288818	 0 	0.105747	0.03555298	0.03555298	-1.16487872084867 	0.106964	0.04302979	0.04302979	-0.186373024219873 
0.107981	0.02304077	0.02304077	 0 	0.109198	0.03570557	0.03570557	-1.16673865723279 	0.110415	0.04272461	0.04272461	-0.183281947242731 
0.111432	0.02426147	0.02426147	 0 	0.112649	0.03494263	0.03494263	-1.15735828216254 	0.113866	0.04211426	0.04211426	-0.17703299796573 
0.114883	0.02456665	0.02456665	 0 	0.1161	0.03646851	0.03646851	-1.17592070077079 	0.117317	0.04302979	0.04302979	-0.186373024219873 
0.118334	0.02197266	0.02197266	 0 	0.119551	0.03295898	0.03295898	-1.13197655097358 	0.120768	0.04364014	0.04364014	-0.192489949029555 
0.121785	0.02380371	0.02380371	 0 	0.123002	0.03509521	0.03509521	-1.15925063584024 	0.124219	0.0440979	0.0440979	-0.19702175865706 
0.125236	0.02182007	0.02182007	 0 	0.126453	0.03494263	0.03494263	-1.15735828216254 	0.12767	0.04302979	0.04302979	-0.186373024219873 
0.128687	0.02120972	0.02120972	 0 	0.129904	0.03417969	0.03417969	-1.14777081815681 	0.131121	0.04272461	0.04272461	-0.183281947242731 
0.132138	0.0213623	0.0213623	 0 	0.133355	0.03555298	0.03555298	-1.16487872084867 	0.134572	0.04302979	0.04302979	-0.186373024219873 
0.135589	0.02288818	0.02288818	 0 	0.136806	0.03463745	0.03463745	-1.15354865701577 	0.138023	0.04257202	0.04257202	-0.18172811917411 
0.13904	0.02426147	0.02426147	 0 	0.140257	0.03479004	0.03479004	-1.15545764682311 	0.141474	0.04379272	0.04379272	-0.194005812634504 
0.142491	0.02288818	0.02288818	 0 	0.143708	0.03585815	0.03585815	-1.16859066209439 	0.144925	0.04211426	0.04211426	-0.17703299796573 
0.145942	0.02441406	0.02441406	 0 	0.147159	0.03616333	0.03616333	-1.17227114583276 	0.148376	0.04241943	0.04241943	-0.180168711818588 
0.149393	0.0227356	0.0227356	 0 	0.15061	0.03585815	0.03585815	-1.16859066209439 	0.151827	0.04180908	0.04180908	-0.1738744787209 
0.152844	0.02197266	0.02197266	 0 	0.154061	0.03555298	0.03555298	-1.16487872084867 	0.155278	0.04364014	0.04364014	-0.192489949029555 
0.156295	0.02487183	0.02487183	 0 	0.157512	0.03463745	0.03463745	-1.15354865701577 	0.158729	0.04211426	0.04211426	-0.17703299796573 
0.159746	0.02304077	0.02304077	 0 	0.160963	0.03540039	0.03540039	-1.16301078471355 	0.16218	0.04257202	0.04257202	-0.18172811917411 
0.163197	0.02471924	0.02471924	 0 	0.164414	0.03448486	0.03448486	-1.15163123897005 	0.165631	0.04318237	0.04318237	-0.187910351424802 
