0.01	-1.264954	-0.2386475	-0.724317781826444 	0.02	-3.396301	-0.6240845	-0.735762830069231 	0.03	-5.950012	-1.109314	-0.729463376491677 	0.04	-8.442688	-1.53656	-0.739931199660534 	0.05	-10	-3.506165	-0.455167705521372 	0.06000001	-10	-7.648621	-0.11641688085282 	0.07000001	-10	-10	 0 	0.08000001	-10	-10	 0 
0.02	-3.396301	-0.6240845	-0.735762830069231 	0.03	-5.950012	-1.109314	-0.729463376491677 	0.04	-8.442688	-1.53656	-0.739931199660534 	0.05	-10	-3.506165	-0.455167705521372 	0.06000001	-10	-7.648621	-0.11641688085282 	0.07000001	-10	-10	 0 	0.08000001	-10	-10	 0 	0	0	0	 0 
0.03	-5.950012	-1.109314	-0.729463376491677 	0.04	-8.442688	-1.53656	-0.739931199660534 	0.05	-10	-3.506165	-0.455167705521372 	0.06000001	-10	-7.648621	-0.11641688085282 	0.07000001	-10	-10	 0 	0.08000001	-10	-10	 0 	0	0	0	 0 	0	0	0	 0 
0.04	-8.442688	-1.53656	-0.739931199660534 	0.05	-10	-3.506165	-0.455167705521372 	0.06000001	-10	-7.648621	-0.11641688085282 	0.07000001	-10	-10	 0 	0.08000001	-10	-10	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 
0.05	-10	-3.506165	-0.455167705521372 	0.06000001	-10	-7.648621	-0.11641688085282 	0.07000001	-10	-10	 0 	0.08000001	-10	-10	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 
0.06000001	-10	-7.648621	-0.11641688085282 	0.07000001	-10	-10	 0 	0.08000001	-10	-10	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 
0.07000001	-10	-10	 0 	0.08000001	-10	-10	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 
0.08000001	-10	-10	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 	0	0	0	 0 
