374.353	1.067505	6.436768	 0.00300205840062782 	374.3542	0.5065918	7.463684	 0.00387340048620809 	374.3553	1.446838	7.045898	 0.00168588666967573 	374.3565	1.628418	6.134338	 0.00241998810640938 	374.3577	1.307983	6.06781	-0.000968292017967409 	374.3589	0.9127808	3.552551	 0.00138951520259122 	374.3601	1.657104	9.890442	 0.00353331958327294 
374.3943	1.065979	6.427002	 0.0036232779056388 	374.3956	0.5041504	7.444153	 0.00597144554189979 	374.3966	1.447144	7.045593	 0.00159429234646303 	374.3979	1.627197	6.134033	 0.00274566827308036 	374.3991	1.305237	6.052856	-5.53755689685829E-05 	374.4003	0.909729	3.540039	 0.00284395220127862 	374.4015	1.657104	9.890137	 0.00353331958327294 
374.4357	1.066284	6.426086	 0.0034989628963734 	374.437	0.5038452	7.438965	 0.00623441526346952 	374.438	1.447449	7.045898	 0.00150271733676086 	374.4392	1.627808	6.134033	 0.00258279766104464 	374.4404	1.303101	6.042175	 0.000655999662818604 	374.4417	0.9082031	3.534546	 0.00357300136006828 	374.4429	1.656494	9.889221	 0.0036933101844204 
374.4771	1.066895	6.426086	 0.00325043958092014 	374.4783	0.5041504	7.437134	 0.00597144554189979 	374.4794	1.447144	7.045898	 0.00159429234646303 	374.4806	1.627808	6.134033	 0.00258279766104464 	374.4818	1.30188	6.033325	 0.00106302357443251 	374.483	0.9091187	3.533325	 0.00313542501886575 	374.4843	1.657104	9.889526	 0.00353331958327294 
374.5185	1.066284	6.427307	 0.0034989628963734 	374.5197	0.5044556	7.435303	 0.0057086349548157 	374.5208	1.446838	7.045898	 0.00168588666967573 	374.522	1.627197	6.133118	 0.00274566827308036 	374.5232	1.299744	6.026611	 0.00177623461409363 	374.5244	0.9078979	3.532104	 0.00371895816934099 	374.5256	1.656799	9.888611	 0.00361330751644003 
374.5598	1.065979	6.427002	 0.0036232779056388 	374.561	0.5029297	7.434082	 0.00702428116516619 	374.5621	1.446838	7.045898	 0.00168588666967573 	374.5633	1.627197	6.134338	 0.00274566827308036 	374.5645	1.297913	6.021118	 0.00238849197381915 	374.5658	0.9082031	3.530273	 0.00357300136006828 	374.567	1.657104	9.889221	 0.00353331958327294 
374.6012	1.065063	6.427307	 0.00399643658410568 	374.6024	0.50354	7.435913	 0.00649754431235688 	374.6035	1.447144	7.045593	 0.00159429234646303 	374.6047	1.627197	6.133728	 0.00274566827308036 	374.6059	1.297302	6.016235	 0.00259276972071965 	374.6071	0.9075928	3.530579	 0.00386496404797398 	374.6083	1.656799	9.888611	 0.00361330751644003 
374.6426	1.065979	6.427612	 0.0036232779056388 	374.6438	0.5041504	7.433167	 0.00597144554189979 	374.6449	1.447144	7.045898	 0.00159429234646303 	374.6461	1.626892	6.134338	 0.00282712648993799 	374.6473	1.297302	6.012573	 0.00259276972071965 	374.6485	0.9072876	3.530579	 0.00401101902897161 	374.6497	1.657104	9.888611	 0.00353331958327294 
374.6839	1.066284	6.427612	 0.0034989628963734 	374.6852	0.5041504	7.434692	 0.00597144554189979 	374.6862	1.446838	7.045898	 0.00168588666967573 	374.6874	1.626892	6.133728	 0.00282712648993799 	374.6887	1.296387	6.008911	 0.0028993666144298 	374.6899	0.9075928	3.530579	 0.00386496404797398 	374.6911	1.657104	9.888306	 0.00353331958327294 
374.7253	1.065979	6.428223	 0.0036232779056388 	374.7265	0.5041504	7.433167	 0.00597144554189979 	374.7276	1.446838	7.046204	 0.00168588666967573 	374.7288	1.628418	6.134338	 0.00241998810640938 	374.73	1.295166	6.00647	 0.00330849945853942 	374.7312	0.9075928	3.530884	 0.00386496404797398 	374.7325	1.657104	9.888	 0.00353331958327294 
