460.379	1.424561	6.06842	 0.00253069223037477 	460.3802	0.5200195	6.862793	 0.00357386097170483 	460.3813	1.578064	6.739502	 0.00129003158770583 	460.3824	4.332581	7.778625	 0.00122547745064917 	460.3837	5.145264	5.797424	-0.00298291442191251 	460.3849	3.982239	7.3526	-0.000925439892264819 	460.3861	2.463684	9.890747	 0.00718036220391475 
460.4203	1.421814	6.05896	 0.0033688291554864 	460.4215	0.5172729	6.842651	 0.00587374886328516 	460.4226	1.577454	6.739197	 0.00145803719208467 	460.4238	4.329529	7.778015	 0.00153149104976975 	460.425	5.13031	5.783081	-0.00171889228798858 	460.4263	3.967896	7.324524	 0.000641629532796392 	460.4275	2.463074	9.890442	 0.00728796737837582 
460.4617	1.423035	6.058655	 0.00299612414921526 	460.4629	0.5166626	6.838989	 0.00638649329345089 	460.464	1.576843	6.739502	 0.0016261078141139 	460.4652	4.330139	7.77832	 0.00147027107759291 	460.4664	5.12085	5.772705	-0.000917300625870497 	460.4676	3.963318	7.315979	 0.00114295070343893 	460.4688	2.463379	9.890442	 0.00723416145847759 
460.5031	1.422119	6.05896	 0.00327562291370719 	460.5043	0.5166626	6.837463	 0.00638649329345089 	460.5053	1.577454	6.739197	 0.00145803719208467 	460.5066	4.328003	7.77832	 0.00168457874633999 	460.5078	5.11322	5.764465	-0.000269776304479364 	460.509	3.960266	7.312622	 0.00147748660189647 	460.5102	2.463074	9.890137	 0.00728796737837582 
460.5444	1.422119	6.058655	 0.00327562291370719 	460.5457	0.5172729	6.835022	 0.00587374886328516 	460.5467	1.576538	6.739502	 0.0017101675224772 	460.5479	4.328003	7.77832	 0.00168457874633999 	460.5492	5.106812	5.757751	 0.000274891217117465 	460.5504	3.95813	7.309265	 0.00171181515217794 	460.5516	2.463379	9.889832	 0.00723416145847759 
460.5858	1.421814	6.058655	 0.0033688291554864 	460.587	0.5166626	6.836243	 0.00638649329345089 	460.5881	1.576538	6.739197	 0.0017101675224772 	460.5893	4.328003	7.778015	 0.00168457874633999 	460.5905	5.101929	5.752563	 0.000690334971770921 	460.5917	3.95874	7.30835	 0.00164485123532281 	460.593	2.463379	9.889832	 0.00723416145847759 
460.6272	1.421814	6.059265	 0.0033688291554864 	460.6284	0.5172729	6.835632	 0.00587374886328516 	460.6295	1.576843	6.739197	 0.0016261078141139 	460.6307	4.328613	7.778625	 0.00162333719199709 	460.6319	5.097351	5.748596	 0.00108017475310412 	460.6331	3.95752	7.307129	 0.00177878939579949 	460.6343	2.463379	9.889526	 0.00723416145847759 
460.6685	1.421814	6.05957	 0.0033688291554864 	460.6698	0.5160522	6.836853	 0.0068998438046444 	460.6708	1.576233	6.739197	 0.00179424350413619 	460.672	4.328308	7.778015	 0.00165395688967981 	460.6732	5.094604	5.745239	 0.00131424670158739 	460.6745	3.956604	7.307129	 0.00187927013088773 	460.6757	2.463379	9.889221	 0.00723416145847759 
460.7099	1.422729	6.059265	 0.00308927041914944 	460.7111	0.5172729	6.835632	 0.00587374886328516 	460.7122	1.576843	6.739197	 0.0016261078141139 	460.7134	4.328308	7.77832	 0.00165395688967981 	460.7146	5.092163	5.741272	 0.00152241661900781 	460.7159	3.957214	7.308044	 0.00181228039114312 	460.7171	2.463074	9.888611	 0.00728796737837582 
460.7513	1.421814	6.059265	 0.0033688291554864 	460.7525	0.5163574	6.835327	 0.00664309269938143 	460.7536	1.577454	6.739197	 0.00145803719208467 	460.7548	4.327393	7.77771	 0.00174582893781073 	460.756	5.088806	5.738525	 0.00180881327822441 	460.7572	3.957214	7.305603	 0.00181228039114312 	460.7584	2.463074	9.889221	 0.00728796737837582 
