264.7978	0.1382446	-10	 0.183305020240863 	264.799	0.1223755	-10	 0.0854410228318724 	264.8001	0.04150391	-10	 0.468339815191648 	264.8013	0.12146	-10	 0.449392126717853 	264.8025	0.12146	-10	 0.494056614479555 	264.8037	0.1239014	-10	 0.41762216431291 	264.8049	0.6628418	-10	 0.116840652442963 
264.8391	0.1391602	-10	 0.18043837958926 	264.8404	0.1223755	-10	 0.0854410228318724 	264.8414	0.04180908	-10	 0.465158156405458 	264.8427	0.1220703	-10	 0.447215207463579 	264.8439	0.1223755	-10	 0.49079531393306 	264.8451	0.1248169	-10	 0.414424889882762 	264.8463	0.7104492	-10	 0.0867174973819215 
264.8805	0.1397705	-10	 0.178537744249826 	264.8817	0.1239014	-10	 0.0800593618748606 	264.8828	0.04150391	-10	 0.468339815191648 	264.884	0.1229858	-10	 0.443970152650432 	264.8852	0.1223755	-10	 0.49079531393306 	264.8864	0.1242065	-10	 0.416553788664884 	264.8877	0.7269287	-10	 0.0767587162130137 
264.9219	0.1394653	-10	 0.179487022183845 	264.9231	0.1223755	-10	 0.0854410228318724 	264.9242	0.04241943	-10	 0.45886392330777 	264.9254	0.1223755	-10	 0.446130826171359 	264.9266	0.1220703	-10	 0.49187969522528 	264.9278	0.1245117	-10	 0.415488034800224 	264.929	0.7354736	-10	 0.071683430784904 
264.9633	0.1394653	-10	 0.179487022183845 	264.9645	0.1223755	-10	 0.0854410228318724 	264.9655	0.04180908	-10	 0.465158156405458 	264.9668	0.123291	-10	 0.442893833680936 	264.968	0.1235962	-10	 0.486484663338574 	264.9692	0.1254272	-10	 0.412306376014035 	264.9704	0.7376099	-10	 0.070423822952122 
265.0046	0.1397705	-10	 0.178537744249826 	265.0058	0.1220703	-10	 0.0865254041240923 	265.0069	0.04241943	-10	 0.45886392330777 	265.0081	0.1239014	-10	 0.440749165214347 	265.0093	0.1223755	-10	 0.49079531393306 	265.0106	0.1257324	-10	 0.41125098185697 	265.0118	0.7403564	-10	 0.0688096768292182 
265.046	0.1400757	-10	 0.177590536716434 	265.0472	0.1220703	-10	 0.0865254041240923 	265.0483	0.04180908	-10	 0.465158156405458 	265.0495	0.1229858	-10	 0.443970152650432 	265.0507	0.1223755	-10	 0.49079531393306 	265.0519	0.1254272	-10	 0.412306376014035 	265.0531	0.7400513	-10	 0.0689887304214899 
265.0874	0.1391602	-10	 0.18043837958926 	265.0886	0.1229858	-10	 0.0832803493109452 	265.0897	0.04302979	-10	 0.452659610906485 	265.0909	0.1229858	-10	 0.443970152650432 	265.0921	0.1229858	-10	 0.488634640412133 	265.0933	0.1254272	-10	 0.412306376014035 	265.0945	0.7388306	-10	 0.0697056839180395 
265.1287	0.1400757	-10	 0.177590536716434 	265.1299	0.123291	-10	 0.0822040303414498 	265.131	0.04272461	-10	 0.455750687883627 	265.1322	0.123291	-10	 0.442893833680936 	265.1335	0.1223755	-10	 0.49079531393306 	265.1347	0.1257324	-10	 0.41125098185697 	265.1359	0.7391357	-10	 0.069526334552739 
265.1701	0.1391602	-10	 0.18043837958926 	265.1713	0.1239014	-10	 0.0800593618748606 	265.1724	0.04180908	-10	 0.465158156405458 	265.1736	0.1239014	-10	 0.440749165214347 	265.1748	0.1223755	-10	 0.49079531393306 	265.176	0.1254272	-10	 0.412306376014035 	265.1772	0.7406616	-10	 0.0686306970278377 
265.2115	0.140686	-10	 0.175702296864047 	265.2127	0.123291	-10	 0.0822040303414498 	265.2137	0.04180908	-10	 0.465158156405458 	265.215	0.123291	-10	 0.442893833680936 	265.2162	0.123291	-10	 0.487558321442637 	265.2174	0.1245117	-10	 0.415488034800224 	265.2186	0.7403564	-10	 0.0688096768292182 
265.2528	0.1394653	-10	 0.179487022183845 	265.2541	0.123291	-10	 0.0822040303414498 	265.2551	0.04180908	-10	 0.465158156405458 	265.2563	0.1235962	-10	 0.441820175576873 	265.2576	0.123291	-10	 0.487558321442637 	265.2588	0.1263428	-10	 0.409147856769205 	265.26	0.7421875	-10	 0.0677369027590751 
265.2942	0.1391602	-10	 0.18043837958926 	265.2954	0.1229858	-10	 0.0832803493109452 	265.2965	0.04241943	-10	 0.45886392330777 	265.2977	0.1235962	-10	 0.441820175576873 	265.2989	0.1235962	-10	 0.486484663338574 	265.3001	0.1242065	-10	 0.416553788664884 	265.3014	0.7409668	-10	 0.0684517909565524 
265.3356	0.1400757	-10	 0.177590536716434 	265.3368	0.1220703	-10	 0.0865254041240923 	265.3379	0.04180908	-10	 0.465158156405458 	265.3391	0.1229858	-10	 0.443970152650432 	265.3403	0.1217651	-10	 0.492966790866494 	265.3415	0.1260376	-10	 0.410198146233703 	265.3427	0.743103	-10	 0.0672015078091193 
265.377	0.1391602	-10	 0.18043837958926 	265.3782	0.1229858	-10	 0.0832803493109452 	265.3792	0.04241943	-10	 0.45886392330777 	265.3804	0.1235962	-10	 0.441820175576873 	265.3817	0.1220703	-10	 0.49187969522528 	265.3829	0.1263428	-10	 0.409147856769205 	265.3841	0.7455444	-10	 0.0657770063863357 
265.4183	0.1397705	-10	 0.178537744249826 	265.4195	0.1220703	-10	 0.0865254041240923 	265.4206	0.04180908	-10	 0.465158156405458 	265.4218	0.123291	-10	 0.442893833680936 	265.423	0.123291	-10	 0.487558321442637 	265.4243	0.1242065	-10	 0.416553788664884 	265.4255	0.7476807	-10	 0.0645343889952399 
265.4597	0.1400757	-10	 0.177590536716434 	265.4609	0.123291	-10	 0.0822040303414498 	265.462	0.04241943	-10	 0.45886392330777 	265.4632	0.1235962	-10	 0.441820175576873 	265.4644	0.1223755	-10	 0.49079531393306 	265.4656	0.1248169	-10	 0.414424889882762 	265.4668	0.7492065	-10	 0.0636489769007851 
265.5011	0.140686	-10	 0.175702296864047 	265.5023	0.123291	-10	 0.0822040303414498 	265.5033	0.04272461	-10	 0.455750687883627 	265.5045	0.1239014	-10	 0.440749165214347 	265.5058	0.1229858	-10	 0.488634640412133 	265.507	0.1245117	-10	 0.415488034800224 	265.5082	0.7525635	-10	 0.0617074011000595 
265.5424	0.1400757	-10	 0.177590536716434 	265.5436	0.123291	-10	 0.0822040303414498 	265.5447	0.04180908	-10	 0.465158156405458 	265.5459	0.1229858	-10	 0.443970152650432 	265.5471	0.1229858	-10	 0.488634640412133 	265.5484	0.1245117	-10	 0.415488034800224 	265.5496	0.7546997	-10	 0.0604763569984751 
265.5838	0.1412964	-10	 0.173822231235742 	265.585	0.1229858	-10	 0.0832803493109452 	265.5861	0.04241943	-10	 0.45886392330777 	265.5873	0.1239014	-10	 0.440749165214347 	265.5885	0.1220703	-10	 0.49187969522528 	265.5897	0.1248169	-10	 0.414424889882762 	265.5909	0.7577515	-10	 0.0587237538052081 
265.6252	0.1419067	-10	 0.171950269363741 	265.6264	0.1235962	-10	 0.0811303722373862 	265.6274	0.04272461	-10	 0.455750687883627 	265.6287	0.1235962	-10	 0.441820175576873 	265.6299	0.1220703	-10	 0.49187969522528 	265.6311	0.1245117	-10	 0.415488034800224 	265.6323	0.7595825	-10	 0.0576755767511792 
